site;plot;canopy.cover;slope.steepness;tree.richness;location;x;y;tree.species;year;ID;initial.date;date.photo;days;days.fac;initial.mass;remain.mass;removal;deco.raw;deco.adj;deco.EN;deco.MN;deco.FR;deco.JC;rel.remain;remain;loss;prime.deco;fly.prob;ant.prob;both.prob;burried;no.flies;flies_Estimator;no.other;other_Estimator;no.ants;ants_Estimator
A;F27;0,98;36,6;4;0804;8;4;Choerospondias axillaris;2023;5;01.06.2023;05.06.2023;4;late;297;;0;6,666666667;6,666666667;7;;6;7;0,108265132;32;265;unknown;0;0;0;0;131;2,187037074;;;;
A;F27;0,98;36,6;4;0804;8;4;Choerospondias axillaris;2023;6;01.06.2023;03.06.2023;2;early;340;;0;3,75;3,75;4;5;3;3;0,601703041;205;135;fly;1;0;0;0;131;2,187037074;;;;
A;F27;0,98;36,6;4;0804;8;4;Choerospondias axillaris;2023;6;01.06.2023;05.06.2023;4;late;340;;0;5,75;5,75;7;6;5;5;0,21144726;72;268;fly;1;0;0;0;131;2,187037074;;;;
A;F27;0,98;36,6;4;1805;18;5;Castanopsis sclerophylla;2023;7;01.06.2023;03.06.2023;2;early;267;;0;3;3;;;3;;0,742855314;198;69;unknown;0;0;0;0;131;2,187037074;;;;
A;F27;0,98;36,6;4;1805;18;5;Castanopsis sclerophylla;2023;7;01.06.2023;05.06.2023;4;late;267;;;;;;;;;;;;;0;0;0;;131;2,187037074;;;;
A;F27;0,98;36,6;4;1805;18;5;Castanopsis sclerophylla;2023;8;01.06.2023;03.06.2023;2;early;327;;0;4;4;;;4;;0,548959479;180;147;unknown;0;0;0;0;131;2,187037074;;;;
A;F27;0,98;36,6;4;1805;18;5;Castanopsis sclerophylla;2023;8;01.06.2023;05.06.2023;4;late;327;;;;;;;;;;;;;0;0;0;;131;2,187037074;;;;
A;F27;0,98;36,6;4;1805;18;5;Castanopsis sclerophylla;2023;9;01.06.2023;03.06.2023;2;early;298;;0;4;4;;;4;;0,548959479;164;134;unknown;0;0;0;0;131;2,187037074;;;;
A;F27;0,98;36,6;4;1805;18;5;Castanopsis sclerophylla;2023;9;01.06.2023;05.06.2023;4;late;298;;;;;;;;;;;;;0;0;0;;131;2,187037074;;;;
A;F36;0,98;24,2;16;1615;16;15;Quercus acutissima;2023;1;01.06.2023;03.06.2023;2;early;250;;1;;;;;;;;;;;0;0;0;;161;2,076343222;;;;
A;F36;0,98;24,2;16;1615;16;15;Quercus acutissima;2023;1;01.06.2023;05.06.2023;4;late;250;;1;;;;;;;;;;;0;0;0;;161;2,076343222;;;;
A;F36;0,98;24,2;16;1615;16;15;Quercus acutissima;2023;2;01.06.2023;03.06.2023;2;early;307;;1;;;;;;;;;;;0;0;0;;161;2,076343222;;;;
A;F36;0,98;24,2;16;1615;16;15;Quercus acutissima;2023;2;01.06.2023;05.06.2023;4;late;307;;1;;;;;;;;;;;0;0;0;;161;2,076343222;;;;
A;F36;0,98;24,2;16;1615;16;15;Quercus acutissima;2023;3;01.06.2023;03.06.2023;2;early;289;;1;;;;;;;;;;;0;0;0;;161;2,076343222;;;;
A;F36;0,98;24,2;16;1615;16;15;Quercus acutissima;2023;3;01.06.2023;05.06.2023;4;late;289;;1;;;;;;;;;;;0;0;0;;161;2,076343222;;;;
A;F36;0,98;24,2;16;1303;13;3;Castanea henryi;2023;4;01.06.2023;03.06.2023;2;early;273;;0;4,5;4,5;7;5;3;3;0,441338887;120;153;unknown;0;0;0;0;161;2,076343222;;;;
A;F36;0,98;24,2;16;1303;13;3;Castanea henryi;2023;4;01.06.2023;05.06.2023;4;late;273;;;;;;;;;;;;;0;0;0;;161;2,076343222;;;;
A;F36;0,98;24,2;16;1303;13;3;Castanea henryi;2023;5;01.06.2023;03.06.2023;2;early;303;;0;5;5;;;5;;0,338961067;103;200;unknown;0;0;0;0;161;2,076343222;;;;
A;F36;0,98;24,2;16;1303;13;3;Castanea henryi;2023;5;01.06.2023;05.06.2023;4;late;303;;;;;;;;;;;;;0;0;0;;161;2,076343222;;;;
A;F36;0,98;24,2;16;0816;8;16;Quercus acutissima;2023;6;01.06.2023;03.06.2023;2;early;312;;0;6;6;7;7;5;5;0,177654142;55;257;unknown;0;0;0;0;161;2,076343222;;;;
A;F36;0,98;24,2;16;0816;8;16;Quercus acutissima;2023;6;01.06.2023;05.06.2023;4;late;312;;0;7;7;7;7;7;7;0,083423357;26;286;unknown;0;0;0;0;161;2,076343222;;;;
A;F36;0,98;24,2;16;0816;8;16;Quercus acutissima;2023;7;01.06.2023;03.06.2023;2;early;292;;0;3,75;3,75;5;4;4;2;0,601703041;176;116;ants;0;1;0;0;161;2,076343222;;;;
A;F36;0,98;24,2;16;0816;8;16;Quercus acutissima;2023;7;01.06.2023;05.06.2023;4;late;292;;0;7;7;7;7;7;7;0,083423357;24;268;ants;0;1;0;0;161;2,076343222;;;;
A;F36;0,98;24,2;16;0816;8;16;Quercus acutissima;2023;8;01.06.2023;03.06.2023;2;early;300;;1;;;;;;;;;;;0;0;0;;161;2,076343222;;;;
A;F36;0,98;24,2;16;0816;8;16;Quercus acutissima;2023;8;01.06.2023;05.06.2023;4;late;300;;1;;;;;;;;;;;0;0;0;;161;2,076343222;;;;
A;F36;0,98;24,2;16;1303;13;3;Castanea henryi;2023;9;01.06.2023;03.06.2023;2;early;351;;1;;;;;;;;;;;0;0;0;;161;2,076343222;;;;
A;F36;0,98;24,2;16;1303;13;3;Castanea henryi;2023;9;01.06.2023;05.06.2023;4;late;351;;1;;;;;;;;;;;0;0;0;;161;2,076343222;;;;
A;G24;0,71;36,6;1;1318;13;18;Koelreuteria bipinnata;2023;1;01.06.2023;03.06.2023;2;early;299;;0;3,5;3,5;4;3;4;3;0,652186675;195;104;fly;1;0;0;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;1318;13;18;Koelreuteria bipinnata;2023;1;01.06.2023;05.06.2023;4;late;299;;0;6;6;7;5;;;0,177654142;53;246;fly;1;0;0;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;1318;13;18;Koelreuteria bipinnata;2023;2;01.06.2023;03.06.2023;2;early;268;;0;4,75;4,75;4;5;5;5;0,388926052;104;164;fly;1;0;0;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;1318;13;18;Koelreuteria bipinnata;2023;2;01.06.2023;05.06.2023;4;late;268;;0;6,666666667;6,666666667;7;6;;7;0,108265132;29;239;fly;1;0;0;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;1318;13;18;Koelreuteria bipinnata;2023;3;01.06.2023;03.06.2023;2;early;290;;0;3,25;3,25;3;3;4;3;0,699467546;203;87;fly;1;0;0;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;1318;13;18;Koelreuteria bipinnata;2023;3;01.06.2023;05.06.2023;4;late;290;;0;7;7;7;7;7;7;0,083423357;24;266;fly;1;0;0;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;0517;5;17;Koelreuteria bipinnata;2023;4;01.06.2023;03.06.2023;2;early;350;;0;3,25;3,25;4;4;3;2;0,699467546;245;105;both;0;0;1;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;0517;5;17;Koelreuteria bipinnata;2023;4;01.06.2023;05.06.2023;4;late;350;;;;;;;;;;;;;0;0;0;;322;1,966572855;;;;
A;G24;0,71;36,6;1;0517;5;17;Koelreuteria bipinnata;2023;5;01.06.2023;03.06.2023;2;early;266;;0;3,25;3,25;4;4;3;2;0,699467546;186;80;fly;1;0;0;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;0517;5;17;Koelreuteria bipinnata;2023;5;01.06.2023;05.06.2023;4;late;266;;;;;;;;;;;;;0;0;0;;322;1,966572855;;;;
A;G24;0,71;36,6;1;0517;5;17;Koelreuteria bipinnata;2023;6;01.06.2023;03.06.2023;2;early;283;;0;5;5;5;5;5;5;0,338961067;96;187;unknown;0;0;0;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;0517;5;17;Koelreuteria bipinnata;2023;6;01.06.2023;05.06.2023;4;late;283;;;;;;;;;;;;;0;0;0;;322;1,966572855;;;;
A;G24;0,71;36,6;1;1813;18;13;Koelreuteria bipinnata;2023;7;01.06.2023;03.06.2023;2;early;265;;0;4,5;4,5;5;6;4;3;0,441338887;117;148;fly;1;0;0;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;1813;18;13;Koelreuteria bipinnata;2023;7;01.06.2023;05.06.2023;4;late;265;;0;7;7;7;7;;;0,083423357;22;243;fly;1;0;0;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;1813;18;13;Koelreuteria bipinnata;2023;8;01.06.2023;03.06.2023;2;early;274;;0;4,75;4,75;5;5;5;4;0,388926052;107;167;fly;1;0;0;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;1813;18;13;Koelreuteria bipinnata;2023;8;01.06.2023;05.06.2023;4;late;274;;0;7;7;7;7;7;7;0,083423357;23;251;fly;1;0;0;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;1813;18;13;Koelreuteria bipinnata;2023;9;01.06.2023;03.06.2023;2;early;269;;0;4,75;4,75;5;5;4;5;0,388926052;105;164;fly;1;0;0;0;322;1,966572855;;;;
A;G24;0,71;36,6;1;1813;18;13;Koelreuteria bipinnata;2023;9;01.06.2023;05.06.2023;4;late;269;;0;7;7;7;7;7;7;0,083423357;22;247;fly;1;0;0;0;322;1,966572855;;;;
A;H31;0,98;19,6;2;1318;13;18;Sapindus mukorossi;2023;1;01.06.2023;03.06.2023;2;early;310;;0;1,5;1,5;2;2;1;1;0,913524953;283;27;both;0;0;1;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;1318;13;18;Sapindus mukorossi;2023;1;01.06.2023;05.06.2023;4;late;310;;0;5;5;3;4;6;7;0,338961067;105;205;both;0;0;1;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;1318;13;18;Sapindus mukorossi;2023;2;01.06.2023;03.06.2023;2;early;256;;0;1,25;1,25;1;2;1;1;0,929140013;238;18;unknown;0;0;0;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;1318;13;18;Sapindus mukorossi;2023;2;01.06.2023;05.06.2023;4;late;256;;0;5;5;3;4;6;7;0,338961067;87;169;unknown;0;0;0;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;1318;13;18;Sapindus mukorossi;2023;3;01.06.2023;03.06.2023;2;early;295;;0;1,25;1,25;1;2;1;1;0,929140013;274;21;fly;1;0;0;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;1318;13;18;Sapindus mukorossi;2023;3;01.06.2023;05.06.2023;4;late;295;;0;4,666666667;4,666666667;4;5;;5;0,406176139;120;175;fly;1;0;0;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;0316;3;16;Liquidambar formosana;2023;4;01.06.2023;03.06.2023;2;early;271;;0;1,5;1,5;1;2;2;1;0,913524953;248;23;fly;1;0;0;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;0316;3;16;Liquidambar formosana;2023;4;01.06.2023;05.06.2023;4;late;271;;0;4;4;4;4;;;0,548959479;149;122;fly;1;0;0;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;0316;3;16;Liquidambar formosana;2023;5;01.06.2023;03.06.2023;2;early;404;;0;2,5;2,5;3;3;2;2;0,816537096;330;74;fly;1;0;0;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;0316;3;16;Liquidambar formosana;2023;5;01.06.2023;05.06.2023;4;late;404;;0;4,5;4,5;4;4;5;5;0,441338887;178;226;fly;1;0;0;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;0316;3;16;Liquidambar formosana;2023;6;01.06.2023;03.06.2023;2;early;318;;0;2;2;2;2;2;2;0,872723547;278;40;both;0;0;1;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;0316;3;16;Liquidambar formosana;2023;6;01.06.2023;05.06.2023;4;late;318;;0;4,666666667;4,666666667;5;6;;3;0,406176139;129;189;both;0;0;1;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;0303;3;3;Liquidambar formosana;2023;7;01.06.2023;03.06.2023;2;early;251;;0;1,75;1,75;2;1;3;1;0,894858266;225;26;ants;0;1;0;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;0303;3;3;Liquidambar formosana;2023;7;01.06.2023;05.06.2023;4;late;251;;1;;;;;;;;;;;0;0;0;;265;2,354022917;;;;
A;H31;0,98;19,6;2;0303;3;3;Liquidambar formosana;2023;8;01.06.2023;03.06.2023;2;early;279;;0;1,5;1,5;2;1;1;2;0,913524953;255;24;unknown;0;0;0;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;0303;3;3;Liquidambar formosana;2023;8;01.06.2023;05.06.2023;4;late;279;;1;;;;;;;;;;;0;0;0;;265;2,354022917;;;;
A;H31;0,98;19,6;2;0303;3;3;Liquidambar formosana;2023;9;01.06.2023;03.06.2023;2;early;252;;0;1,25;1,25;2;1;1;1;0,929140013;234;18;unknown;0;0;0;0;265;2,354022917;;;;
A;H31;0,98;19,6;2;0303;3;3;Liquidambar formosana;2023;9;01.06.2023;05.06.2023;4;late;252;;1;;;;;;;;;;;0;0;0;;265;2,354022917;;;;
A;I27;0,95;19,6;2;0516;5;16;Choerospondias axillaris;2023;1;01.06.2023;03.06.2023;2;early;279;;0;2,25;2,25;3;2;2;2;0,846727117;236;43;ants;0;1;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;0516;5;16;Choerospondias axillaris;2023;1;01.06.2023;05.06.2023;4;late;279;;0;4;4;4;4;5;3;0,548959479;153;126;ants;0;1;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;0516;5;16;Choerospondias axillaris;2023;2;01.06.2023;03.06.2023;2;early;384;;0;2,5;2,5;3;3;2;2;0,816537096;314;70;fly;1;0;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;0516;5;16;Choerospondias axillaris;2023;2;01.06.2023;05.06.2023;4;late;384;;0;4,75;4,75;6;5;5;3;0,388926052;149;235;fly;1;0;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;0516;5;16;Choerospondias axillaris;2023;3;01.06.2023;03.06.2023;2;early;300;;0;3;3;4;3;3;2;0,742855314;223;77;unknown;0;0;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;0516;5;16;Choerospondias axillaris;2023;3;01.06.2023;05.06.2023;4;late;300;;0;4,5;4,5;5;5;5;3;0,441338887;132;168;unknown;0;0;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;1415;14;15;Sapium sebiferum;2023;4;01.06.2023;03.06.2023;2;early;360;;0;3;3;4;3;3;2;0,742855314;267;93;fly;1;0;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;1415;14;15;Sapium sebiferum;2023;4;01.06.2023;05.06.2023;4;late;360;;0;4,75;4,75;5;5;5;4;0,388926052;140;220;fly;1;0;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;1415;14;15;Sapium sebiferum;2023;5;01.06.2023;03.06.2023;2;early;327;;0;2,75;2,75;4;3;2;2;0,781932048;256;71;unknown;0;0;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;1415;14;15;Sapium sebiferum;2023;5;01.06.2023;05.06.2023;4;late;327;;0;4,75;4,75;5;5;5;4;0,388926052;127;200;unknown;0;0;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;1415;14;15;Sapium sebiferum;2023;6;01.06.2023;03.06.2023;2;early;269;;0;3,25;3,25;5;3;3;2;0,699467546;188;81;ants;0;1;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;1415;14;15;Sapium sebiferum;2023;6;01.06.2023;05.06.2023;4;late;269;;;;;;;;;;;;;0;0;0;;257;1,628830692;;;;
A;I27;0,95;19,6;2;1705;17;5;Choerospondias axillaris;2023;7;01.06.2023;03.06.2023;2;early;264;;0;2,666666667;2,666666667;;3;3;2;0,793965116;210;54;ants;0;1;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;1705;17;5;Choerospondias axillaris;2023;7;01.06.2023;05.06.2023;4;late;264;;0;6;6;7;5;;;0,177654142;47;217;ants;0;1;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;1705;17;5;Choerospondias axillaris;2023;8;01.06.2023;03.06.2023;2;early;269;;0;2,333333333;2,333333333;;3;2;2;0,837143448;225;44;ants;0;1;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;1705;17;5;Choerospondias axillaris;2023;8;01.06.2023;05.06.2023;4;late;269;;0;4,75;4,75;6;5;5;3;0,388926052;105;164;ants;0;1;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;1705;17;5;Choerospondias axillaris;2023;9;01.06.2023;03.06.2023;2;early;311;;0;1,333333333;1,333333333;;2;1;1;0,924248352;287;24;unknown;0;0;0;0;257;1,628830692;;;;
A;I27;0,95;19,6;2;1705;17;5;Choerospondias axillaris;2023;9;01.06.2023;05.06.2023;4;late;311;;0;5;5;6;5;5;4;0,338961067;105;206;unknown;0;0;0;0;257;1,628830692;;;;
A;I28;0,98;25,1;1;1714;17;14;Liquidambar formosana;2023;1;01.06.2023;03.06.2023;2;early;259;;0;2;2;2;2;2;2;0,872723547;226;33;unknown;0;0;0;0;0;;;;;
A;I28;0,98;25,1;1;1714;17;14;Liquidambar formosana;2023;1;01.06.2023;05.06.2023;4;late;259;;0;5,75;5,75;7;7;6;3;0,21144726;55;204;unknown;0;0;0;0;0;;;;;
A;I28;0,98;25,1;1;1714;17;14;Liquidambar formosana;2023;2;01.06.2023;03.06.2023;2;early;289;;0;1;1;1;1;1;1;0,942114083;272;17;unknown;0;0;0;0;0;;;;;
A;I28;0,98;25,1;1;1714;17;14;Liquidambar formosana;2023;2;01.06.2023;05.06.2023;4;late;289;;0;2,5;2,5;3;3;2;2;0,816537096;236;53;unknown;0;0;0;0;0;;;;;
A;I28;0,98;25,1;1;1714;17;14;Liquidambar formosana;2023;3;01.06.2023;03.06.2023;2;early;313;;0;2;2;2;2;2;2;0,872723547;273;40;unknown;0;0;0;0;0;;;;;
A;I28;0,98;25,1;1;1714;17;14;Liquidambar formosana;2023;3;01.06.2023;05.06.2023;4;late;313;;;;;;;;;;;;;0;0;0;;0;;;;;
A;I28;0,98;25,1;1;0714;7;14;Liquidambar formosana;2023;4;01.06.2023;03.06.2023;2;early;331;;0;5,25;5,25;6;4;4;7;0,292344143;97;234;unknown;0;0;0;0;0;;;;;
A;I28;0,98;25,1;1;0714;7;14;Liquidambar formosana;2023;4;01.06.2023;05.06.2023;4;late;331;;;;;;;;;;;;;0;0;0;;0;;;;;
A;I28;0,98;25,1;1;0714;7;14;Liquidambar formosana;2023;5;01.06.2023;03.06.2023;2;early;271;;1;;;;;;;;;;;0;0;0;;0;;;;;
A;I28;0,98;25,1;1;0714;7;14;Liquidambar formosana;2023;5;01.06.2023;05.06.2023;4;late;271;;1;;;;;;;;;;;0;0;0;;0;;;;;
A;I28;0,98;25,1;1;0714;7;14;Liquidambar formosana;2023;6;01.06.2023;03.06.2023;2;early;285;;0;1,5;1,5;2;2;1;1;0,913524953;260;25;both;0;0;1;0;0;;;;;
A;I28;0,98;25,1;1;0714;7;14;Liquidambar formosana;2023;6;01.06.2023;05.06.2023;4;late;285;;;;;;;;;;;;;0;0;0;;0;;;;;
A;I28;0,98;25,1;1;0312;3;12;Liquidambar formosana;2023;7;01.06.2023;03.06.2023;2;early;250;;0;1,5;1,5;2;2;1;1;0,913524953;228;22;fly;1;0;0;0;0;;;;;
A;I28;0,98;25,1;1;0312;3;12;Liquidambar formosana;2023;7;01.06.2023;05.06.2023;4;late;250;;0;4,75;4,75;5;5;5;4;0,388926052;97;153;fly;1;0;0;0;0;;;;;
A;I28;0,98;25,1;1;0312;3;12;Liquidambar formosana;2023;8;01.06.2023;03.06.2023;2;early;274;;0;3,75;3,75;4;5;3;3;0,601703041;165;109;unknown;0;0;0;0;0;;;;;
A;I28;0,98;25,1;1;0312;3;12;Liquidambar formosana;2023;8;01.06.2023;05.06.2023;4;late;274;;0;7;7;7;7;;;0,083423357;23;251;unknown;0;0;0;0;0;;;;;
A;I28;0,98;25,1;1;0312;3;12;Liquidambar formosana;2023;9;01.06.2023;03.06.2023;2;early;301;;0;3;3;4;3;3;2;0,742855314;224;77;unknown;0;0;0;0;0;;;;;
A;I28;0,98;25,1;1;0312;3;12;Liquidambar formosana;2023;9;01.06.2023;05.06.2023;4;late;301;;;;;;;;;;;;;0;0;0;;0;;;;;
A;J13;0,98;39,5;4;0402;4;2;Cyclobalanopsis glauca;2023;1;31.05.2023;03.06.2023;3;early;296;;0;6,25;5,206314348;7;6;6;6;0,300217037;89;207;unknown;0;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0402;4;2;Cyclobalanopsis glauca;2023;1;31.05.2023;05.06.2023;5;late;296;;0;7;7;7;7;7;7;0,083423357;25;271;unknown;0;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0402;4;2;Cyclobalanopsis glauca;2023;2;31.05.2023;03.06.2023;3;early;434;;0;4,75;3,706314348;6;5;4;4;0,610717178;265;169;unknown;0;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0402;4;2;Cyclobalanopsis glauca;2023;2;31.05.2023;05.06.2023;5;late;434;;0;5,75;5,75;6;7;6;4;0,21144726;92;342;unknown;0;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0402;4;2;Cyclobalanopsis glauca;2023;3;31.05.2023;03.06.2023;3;early;281;;1;;;;;;;;;;;0;0;0;;230;2,779205422;;;;
A;J13;0,98;39,5;4;0402;4;2;Cyclobalanopsis glauca;2023;3;31.05.2023;05.06.2023;5;late;281;;1;;;;;;;;;;;0;0;0;;230;2,779205422;;;;
A;J13;0,98;39,5;4;0300;3;0;Sapium sebiferum;2023;4;31.05.2023;03.06.2023;3;early;301;;0;4,5;3,456314348;5;5;4;4;0,660702548;199;102;fly;1;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0300;3;0;Sapium sebiferum;2023;4;31.05.2023;05.06.2023;5;late;301;;0;7;7;7;7;;;0,083423357;25;276;fly;1;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0300;3;0;Sapium sebiferum;2023;5;31.05.2023;03.06.2023;3;early;273;;0;5,25;4,206314348;6;6;5;4;0,504532469;138;135;unknown;0;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0300;3;0;Sapium sebiferum;2023;5;31.05.2023;05.06.2023;5;late;273;;0;6,333333333;6,333333333;7;7;;5;0,139379398;38;235;unknown;0;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0300;3;0;Sapium sebiferum;2023;6;31.05.2023;03.06.2023;3;early;302;;0;6;4,956314348;7;7;5;5;0,347472937;105;197;unknown;0;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0300;3;0;Sapium sebiferum;2023;6;31.05.2023;05.06.2023;5;late;302;;0;6,5;6,5;7;7;7;5;0,122978724;37;265;unknown;0;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0502;5;2;Castanopsis carlesii;2023;7;31.05.2023;03.06.2023;3;early;246;;1;;;;;;;;;;;0;0;0;;230;2,779205422;;;;
A;J13;0,98;39,5;4;0502;5;2;Castanopsis carlesii;2023;7;31.05.2023;05.06.2023;5;late;246;;0;6;6;7;7;;4;0,177654142;44;202;unknown;0;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0502;5;2;Castanopsis carlesii;2023;8;31.05.2023;03.06.2023;3;early;334;;0;5;3,956314348;6;5;5;4;0,558291017;186;148;unknown;0;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0502;5;2;Castanopsis carlesii;2023;8;31.05.2023;05.06.2023;5;late;334;;0;5,5;5,5;7;7;5;3;0,249716483;83;251;unknown;0;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0502;5;2;Castanopsis carlesii;2023;9;31.05.2023;03.06.2023;3;early;390;;0;4,5;3,456314348;6;5;4;3;0,660702548;258;132;unknown;0;0;0;0;230;2,779205422;;;;
A;J13;0,98;39,5;4;0502;5;2;Castanopsis carlesii;2023;9;31.05.2023;05.06.2023;5;late;390;;0;6,333333333;6,333333333;7;7;5;;0,139379398;54;336;unknown;0;0;0;0;230;2,779205422;;;;
A;J21;0,98;38,2;2;1908;19;8;Lithocarpus glaber;2023;1;31.05.2023;02.06.2023;2;early;351;313;0;2;2;2;2;2;2;0,872723547;306;45;fly;1;0;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1908;19;8;Lithocarpus glaber;2023;1;31.05.2023;05.06.2023;5;late;351;;0;5;5;5;5;5;5;0,338961067;119;232;fly;1;0;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1908;19;8;Lithocarpus glaber;2023;2;31.05.2023;02.06.2023;2;early;275;216;0;3;3;3;3;3;3;0,742855314;204;71;fly;1;0;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1908;19;8;Lithocarpus glaber;2023;2;31.05.2023;05.06.2023;5;late;275;;0;5;5;6;5;;4;0,338961067;93;182;fly;1;0;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1908;19;8;Lithocarpus glaber;2023;3;31.05.2023;02.06.2023;2;early;271;201;0;3,25;3,25;3;4;3;3;0,699467546;190;81;fly;1;0;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1908;19;8;Lithocarpus glaber;2023;3;31.05.2023;05.06.2023;5;late;271;;0;5;5;5;6;5;4;0,338961067;92;179;fly;1;0;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1706;17;6;Lithocarpus glaber;2023;4;31.05.2023;02.06.2023;2;early;273;127;0;4;4;4;5;4;3;0,548959479;150;123;fly;1;0;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1706;17;6;Lithocarpus glaber;2023;4;31.05.2023;05.06.2023;5;late;273;;0;5,75;5,75;6;6;6;5;0,21144726;58;215;fly;1;0;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1706;17;6;Lithocarpus glaber;2023;5;31.05.2023;02.06.2023;2;early;298;130;0;4;4;4;5;4;3;0,548959479;164;134;fly;1;0;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1706;17;6;Lithocarpus glaber;2023;5;31.05.2023;05.06.2023;5;late;298;;0;5,25;5,25;6;6;5;4;0,292344143;87;211;fly;1;0;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1706;17;6;Lithocarpus glaber;2023;6;31.05.2023;02.06.2023;2;early;348;201;0;3,75;3,75;4;5;3;3;0,601703041;209;139;unknown;0;0;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1706;17;6;Lithocarpus glaber;2023;6;31.05.2023;05.06.2023;5;late;348;;0;4,5;4,5;6;5;4;3;0,441338887;154;194;unknown;0;0;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1601;16;1;Lithocarpus glaber;2023;7;31.05.2023;02.06.2023;2;early;306;267;0;2,5;2,5;3;3;2;2;0,816537096;250;56;ants;0;1;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1601;16;1;Lithocarpus glaber;2023;7;31.05.2023;05.06.2023;5;late;306;;0;7;7;7;7;;;0,083423357;26;280;ants;0;1;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1601;16;1;Lithocarpus glaber;2023;8;31.05.2023;02.06.2023;2;early;305;236;0;3,5;3,5;4;4;3;3;0,652186675;199;106;fly;1;0;0;0;88;3,470351081;;;;
A;J21;0,98;38,2;2;1601;16;1;Lithocarpus glaber;2023;8;31.05.2023;05.06.2023;5;late;305;;0;6,25;6,25;7;6;7;5;0,148246447;45;260;fly;1;0;0;0;88;3,470351081;;;;
